Vandområde;MarinReferenceKode;Lokalitetsnavn;ObservationsStedNr;ObservationsStedNavn;MC-stationsnr;Dato;Tid;MiljøcenterNavn;Dataleverandør;Antal delprøver (stk);Prøvenummer;Dybde (m);Prøvetagningsudstyr;Prøveredskabsareal (cm2);Maskevidde (um);Haps breddegrad;Haps længdegrad;Haps X_UTM;Haps Y_UTM;Artsrække;Artsnavn;Stadie;Antal (stk);Biomasse vådvægt (g);Biomasse tørvægt (g);Askevægt (g);Kontrol;Kvalitet;ObsSted_bredde;ObsSted_længde;ObsSted_X_UTM;ObsSted_Y_UTM
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"2";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Mollusca";"Mytilus edulis";"Ej oplyst";"239";"52,3377";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"2";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Mollusca";"Pusillina sarsi";"Ej oplyst";"404";"2,7105";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"2";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Mollusca";"Littorina saxatilis";"Ej oplyst";"3";"0,1505";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"2";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Mollusca";"Hydrobia ulvae";"Ej oplyst";"172";"1,0624";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"2";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Mollusca";"Theodoxus fluviatilis";"Ej oplyst";"13";"0,4101";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"2";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Arthropoda";"Chironomus salinarius";"Ej oplyst";"41";"0,1686";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"2";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"13";"0,0182";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"2";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Arthropoda";"Corophium insidiosum";"Ej oplyst";"3";"0,007";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"2";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Arthropoda";"Jaera albifrons";"Ej oplyst";"3";"0,0053";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"2";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Arthropoda";"Idotea balthica";"Ej oplyst";"5";"0,0413";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"2";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Annelida";"Tubificoides benedii";"Ej oplyst";"44";"0,1601";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"2";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Annelida";"Arenicola marina";"Ej oplyst";"1";"0,1189";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"2";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Annelida";"Heteromastus filiformis";"Ej oplyst";"3";"0,0073";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"2";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Annelida";"Polydora cornuta";"Ej oplyst";"1";"0,0079";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"2";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Annelida";"Antinoella sarsi";"Ej oplyst";"2";"0,0098";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"2";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Nemertini";"Nemertini indet.";"Ej oplyst";"8";"0,0899";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"2";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Platyhelminthes";"Tricladida indet.";"Ej oplyst";"1";"0,0011";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"1";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Bryozoa";"Electra crustulenta";"Ej oplyst";"1";"0,1638";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"1";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Mollusca";"Mya arenaria";"Ej oplyst";"2";"0,0287";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"1";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Mollusca";"Cerastoderma glaucum";"Ej oplyst";"1";"0,0077";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"1";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Mollusca";"Mytilus edulis";"Ej oplyst";"42";"7,9719";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"1";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Mollusca";"Pusillina sarsi";"Ej oplyst";"101";"0,619";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"1";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Mollusca";"Hydrobia ulvae";"Ej oplyst";"53";"0,3219";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"1";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Mollusca";"Theodoxus fluviatilis";"Ej oplyst";"1";"0,0402";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"1";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Arthropoda";"Chironomus salinarius";"Ej oplyst";"23";"0,0947";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"1";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"10";"0,0182";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"1";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Arthropoda";"Gammarus zaddachi";"Ej oplyst";"1";"0,0044";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"1";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Arthropoda";"Idotea balthica";"Ej oplyst";"1";"0,0027";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"1";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Annelida";"Tubificoides benedii";"Ej oplyst";"16";"0,0487";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"1";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Annelida";"Heteromastus filiformis";"Ej oplyst";"1";"0,0044";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"2";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Porifera";"PORIFERA";"Ej oplyst";"1";"1,2591";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"1";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Annelida";"Polydora cornuta";"Ej oplyst";"1";"0,0052";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"1";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Annelida";"Antinoella sarsi";"Ej oplyst";"1";"0,0088";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6251";"Guldborg Sund";"96250150";"625 Guldborg Sund";"0601089";"2004-03-30";"0";"Naturstyrelsen";"Storstrøms amt";"3";"1";"4.20";"Van Veen";"1000";"1000";"5455,373";"1142,998";"674090";"6089589";"Cnidaria";"CAMPANULARIIDAE";"Ej oplyst";"1";"0,0113";"";"";"ElekK";"GODK";"5455,373";"1142,998";"674090";"6089589"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"3";"3.00";"Haps";"143";"1000";"5442,682";"1152,189";"684868";"6066454";"Arthropoda";"Macroplea mutica";"Ej oplyst";"1";"0,0452";"0,0143";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"8";"3.00";"Haps";"143";"1000";"5442,522";"1151,886";"684555";"6066144";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"4";"0,0054";"0,0005";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"8";"3.00";"Haps";"143";"1000";"5442,522";"1151,886";"684555";"6066144";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"2";"0,0018";"0,0001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"8";"3.00";"Haps";"143";"1000";"5442,522";"1151,886";"684555";"6066144";"Mollusca";"Theodoxus fluviatilis";"Ej oplyst";"5";"0,0764";"0,043";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"3";"3.00";"Haps";"143";"1000";"5442,682";"1152,189";"684868";"6066454";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"3";"0,0087";"0,0014";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"2";"2.90";"Haps";"143";"1000";"5442,810";"1151,726";"684361";"6066671";"Mollusca";"Cerastoderma glaucum";"Ej oplyst";"2";"0,0664";"0,0309";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"8";"3.00";"Haps";"143";"1000";"5442,522";"1151,886";"684555";"6066144";"Mollusca";"Cerastoderma glaucum";"Ej oplyst";"22";"0,7097";"0,3117";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"9";"3.00";"Haps";"143";"1000";"5442,380";"1152,352";"685066";"6065901";"Annelida";"Pygospio elegans";"Ej oplyst";"1";"0,0004";"0,0001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"9";"3.00";"Haps";"143";"1000";"5442,380";"1152,352";"685066";"6065901";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"6";"0,0072";"0,0011";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"9";"3.00";"Haps";"143";"1000";"5442,380";"1152,352";"685066";"6065901";"Mollusca";"Theodoxus fluviatilis";"Ej oplyst";"3";"0,0627";"0,0432";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"9";"3.00";"Haps";"143";"1000";"5442,380";"1152,352";"685066";"6065901";"Mollusca";"Hydrobia sp.";"Ej oplyst";"16";"0,0727";"0,0425";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"9";"3.00";"Haps";"143";"1000";"5442,380";"1152,352";"685066";"6065901";"Mollusca";"Littorina saxatilis";"Ej oplyst";"4";"0,0461";"0,0217";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"9";"3.00";"Haps";"143";"1000";"5442,380";"1152,352";"685066";"6065901";"Mollusca";"Rissoa sp.";"Ej oplyst";"2";"0,0169";"0,0081";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"9";"3.00";"Haps";"143";"1000";"5442,380";"1152,352";"685066";"6065901";"Mollusca";"Cerastoderma glaucum";"Ej oplyst";"3";"0,0973";"0,0545";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"10";"3.10";"Haps";"143";"1000";"5442,237";"1152,729";"685481";"6065653";"Annelida";"Polydora cornuta";"Ej oplyst";"4";"0,0106";"0,002";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"10";"3.10";"Haps";"143";"1000";"5442,237";"1152,729";"685481";"6065653";"Annelida";"Pygospio elegans";"Ej oplyst";"2";"0,0023";"0,0016";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"10";"3.10";"Haps";"143";"1000";"5442,237";"1152,729";"685481";"6065653";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"1";"0,0033";"0,0006";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"10";"3.10";"Haps";"143";"1000";"5442,237";"1152,729";"685481";"6065653";"Mollusca";"Hydrobia sp.";"Ej oplyst";"15";"0,1103";"0,0755";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"10";"3.10";"Haps";"143";"1000";"5442,237";"1152,729";"685481";"6065653";"Mollusca";"Cerastoderma glaucum";"Ej oplyst";"1";"0,0965";"0,0607";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"11";"2.90";"Haps";"143";"1000";"5442,573";"1150,839";"683427";"6066193";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"10";"0,0525";"0,0078";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"11";"2.90";"Haps";"143";"1000";"5442,573";"1150,839";"683427";"6066193";"Mollusca";"Hydrobia sp.";"Ej oplyst";"5";"0,0205";"0,0119";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"11";"2.90";"Haps";"143";"1000";"5442,573";"1150,839";"683427";"6066193";"Mollusca";"Rissoa sp.";"Ej oplyst";"2";"0,0155";"0,0068";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"11";"2.90";"Haps";"143";"1000";"5442,573";"1150,839";"683427";"6066193";"Mollusca";"Cerastoderma glaucum";"Ej oplyst";"3";"0,0643";"0,0324";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"2";"2.90";"Haps";"143";"1000";"5442,810";"1151,726";"684361";"6066671";"Mollusca";"Rissoa sp.";"Ej oplyst";"3";"0,024";"0,0124";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"2";"2.90";"Haps";"143";"1000";"5442,810";"1151,726";"684361";"6066671";"Mollusca";"Hydrobia sp.";"Ej oplyst";"13";"0,048";"0,0294";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"12";"2.90";"Haps";"143";"1000";"5442,428";"1151,182";"683806";"6065939";"Arthropoda";"Sphaeroma hookeri";"Ej oplyst";"1";"0,012";"0,0035";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"12";"2.90";"Haps";"143";"1000";"5442,428";"1151,182";"683806";"6065939";"Arthropoda";"Gammarus salinus";"Ej oplyst";"1";"0,0028";"0,0006";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"2";"2.90";"Haps";"143";"1000";"5442,810";"1151,726";"684361";"6066671";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"3";"0,0118";"0,0023";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"12";"2.90";"Haps";"143";"1000";"5442,428";"1151,182";"683806";"6065939";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"27";"0,1658";"0,0249";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
